job_id,job_title,company_name,company_location,job_link
0064deb5fa9cbce0,데이터 사이언티스트 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=0064deb5fa9cbce0
e5448ffc7d6ecf02,FPGA 플랫폼 엔지니어 (딥러닝 하드웨어 프로세서 개발),딥엑스,성남 분당구,https://kr.indeed.com/viewjob?jk=e5448ffc7d6ecf02
386b6e765b9e64bc,[글로벌컨설팅사] Data analytics,인코리아 프로페셔널,서울,https://kr.indeed.com/viewjob?jk=386b6e765b9e64bc
8cc372a6b78679b1,"인공지능(AI), Python(응용프로그램 개발자) 외 신입/경력 정규직",쿠노소프트,서울 성북구,https://kr.indeed.com/viewjob?jk=8cc372a6b78679b1
55584c627df1acaa,데이터 분석가/사이언티스트(신입/인턴 가능),쏘카,제주도 제주,https://kr.indeed.com/viewjob?jk=55584c627df1acaa
06d133676285b02e,침해사고 대응,NHN,성남 판교역,https://kr.indeed.com/viewjob?jk=06d133676285b02e
6f4889537af98046,데이터 사이언티스트 및 엔지니어,NHN,성남 판교역,https://kr.indeed.com/viewjob?jk=6f4889537af98046
c02d60ec8ce427fc,"백엔드, Python 외 경력 정규직, 계약직",트랜스버스,성남 분당구,https://kr.indeed.com/viewjob?jk=c02d60ec8ce427fc
ac9068957c550cb3,데이터 전문가(모델러/분석가/엔지니어) 모집,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=ac9068957c550cb3
47ff549b25cc6394,데이터표준품질부문 경력지 (정규직),한국정보기술단,과천 과천시,https://kr.indeed.com/viewjob?jk=47ff549b25cc6394
8f8d0f74c1626d19,R&D 경력사원 (기판/Actuator/렌즈/AI/SW),LG이노텍,서울 마곡역,https://kr.indeed.com/viewjob?jk=8f8d0f74c1626d19
aac8e9355cb855ac,[인재풀] 아티스트,Electronic Arts,서울,https://kr.indeed.com/viewjob?jk=aac8e9355cb855ac
bfe0f5ac4f32ec89,추천 통계분석/데이터사이언티스트,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=bfe0f5ac4f32ec89
